"game_id","game_pk","game_date","opponent","final_away_runs","final_home_runs","inning","top_bottom","batter","at_bat_event","pitch_type_code","pitch_category","has_bangs","bangs","call_code","description","on_1b","on_2b","on_3b","youtube_id","pitch_youtube_seconds","youtube_url","pitch_datetime","game_pitch_id","event_number","pitch_playid","atbat_playid","away_team_id","home_team_id"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Correa","Forceout","FF","FB","n",,"B","Ball","t","f","f","WTsHakP381M","6676","https://www.youtube.com/watch?v=WTsHakP381M&t=6676","5/4/2017 20:51:21-05:05","170406015122","364","51ab6799-0417-464b-8997-a41d71f777cb","e95648fc-bab7-490e-8d27-ecec4b0be65c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Correa","Forceout","FF","FB","n",,"S","Swinging Strike","t","f","f","WTsHakP381M","6703","https://www.youtube.com/watch?v=WTsHakP381M&t=6703","5/4/2017 20:51:48-05:05","170406015148","365","5417d407-9fc9-493a-9d0e-1544ca0d9a17","e95648fc-bab7-490e-8d27-ecec4b0be65c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Correa","Forceout","KC","BR","n",,"F","Foul","t","f","f","WTsHakP381M","6731","https://www.youtube.com/watch?v=WTsHakP381M&t=6731","5/4/2017 20:52:16-05:05","170406015216","366","26c02761-1fa9-4a69-837b-b3f47bae4564","e95648fc-bab7-490e-8d27-ecec4b0be65c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Correa","Forceout","FF","FB","n",,"F","Foul","t","f","f","WTsHakP381M","6761","https://www.youtube.com/watch?v=WTsHakP381M&t=6761","5/4/2017 20:52:46-05:05","170406015247","367","3d778f99-3084-4fa5-90d6-81c3510a8762","e95648fc-bab7-490e-8d27-ecec4b0be65c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Correa","Forceout","KC","BR","n",,"X","In play, out(s)","t","f","f","WTsHakP381M","6790","https://www.youtube.com/watch?v=WTsHakP381M&t=6790","5/4/2017 20:53:15-05:05","170406015316","368","e95648fc-bab7-490e-8d27-ecec4b0be65c","e95648fc-bab7-490e-8d27-ecec4b0be65c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Beltran","Groundout","KC","BR","y","1B","B","Ball","t","f","f","WTsHakP381M","6834","https://www.youtube.com/watch?v=WTsHakP381M&t=6834","5/4/2017 20:53:59-05:05","170406015359","373","2099243a-b411-4ee1-9f04-0eed1a162d0b","5392e5d4-03bd-4707-97c9-c559f4a14cd0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Beltran","Groundout","FF","FB","n",,"B","Ball","t","f","f","WTsHakP381M","6854","https://www.youtube.com/watch?v=WTsHakP381M&t=6854","5/4/2017 20:54:19-05:05","170406015420","374","1b39a4f7-76c8-4a6a-96a6-49d5301aae8b","5392e5d4-03bd-4707-97c9-c559f4a14cd0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Beltran","Groundout","FF","FB","n",,"S","Swinging Strike","t","f","f","WTsHakP381M","6875","https://www.youtube.com/watch?v=WTsHakP381M&t=6875","5/4/2017 20:54:40-05:05","170406015441","375","b0ae689b-55be-414e-93a0-4b8587ca7294","5392e5d4-03bd-4707-97c9-c559f4a14cd0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Beltran","Groundout","FF","FB","n",,"B","Ball","t","f","f","WTsHakP381M","6900","https://www.youtube.com/watch?v=WTsHakP381M&t=6900","5/4/2017 20:55:05-05:05","170406015505","376","0d5045e9-5cf5-4f3e-bb08-05d9f7b008be","5392e5d4-03bd-4707-97c9-c559f4a14cd0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","6","bottom","Carlos Beltran","Groundout","FF","FB","n",,"X","In play, out(s)","t","f","f","WTsHakP381M","6919","https://www.youtube.com/watch?v=WTsHakP381M&t=6919","5/4/2017 20:55:24-05:05","170406015525","377","5392e5d4-03bd-4707-97c9-c559f4a14cd0","5392e5d4-03bd-4707-97c9-c559f4a14cd0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Yuli Gurriel","Single","FF","FB","n",,"D","In play, no out","f","f","f","WTsHakP381M","7964","https://www.youtube.com/watch?v=WTsHakP381M&t=7964","5/4/2017 21:12:49-05:05","170406021250","432","f457b679-73c6-452d-8ec3-2d0272867c63","f457b679-73c6-452d-8ec3-2d0272867c63","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Evan Gattis","Single","CU","BR","n",,"B","Ball","t","f","f","WTsHakP381M","8018","https://www.youtube.com/watch?v=WTsHakP381M&t=8018","5/4/2017 21:13:43-05:05","170406021343","436","a30d48fd-9efa-4a29-bfff-94f32e2bbe78","83284f9d-b128-4990-ad84-6d80a4a34361","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Evan Gattis","Single","FT","FB","n",,"F","Foul","t","f","f","WTsHakP381M","8036","https://www.youtube.com/watch?v=WTsHakP381M&t=8036","5/4/2017 21:14:01-05:05","170406021401","437","eec2d0d2-f1c3-40dc-867a-5c878179d4d2","83284f9d-b128-4990-ad84-6d80a4a34361","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Evan Gattis","Single","FF","FB","n",,"F","Foul","t","f","f","WTsHakP381M","8072","https://www.youtube.com/watch?v=WTsHakP381M&t=8072","5/4/2017 21:14:37-05:05","170406021437","438","eb5f100b-4e21-48c7-b83a-958132d15374","83284f9d-b128-4990-ad84-6d80a4a34361","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Evan Gattis","Single","CU","BR","n",,"D","In play, no out","t","f","f","WTsHakP381M","8105","https://www.youtube.com/watch?v=WTsHakP381M&t=8105","5/4/2017 21:15:10-05:05","170406021511","439","83284f9d-b128-4990-ad84-6d80a4a34361","83284f9d-b128-4990-ad84-6d80a4a34361","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Josh Reddick","Lineout","SI","FB","n",,"C","Called Strike","t","t","f","WTsHakP381M","8300","https://www.youtube.com/watch?v=WTsHakP381M&t=8300","5/4/2017 21:18:25-05:05","170406021825","448","6ec1162f-bd37-4e79-81c8-acf86f81ff8c","2e12ecf4-2723-42d9-a7cd-f1e0de937ddb","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Josh Reddick","Lineout","SL","BR","n",,"*B","Ball In Dirt","t","t","f","WTsHakP381M","8326","https://www.youtube.com/watch?v=WTsHakP381M&t=8326","5/4/2017 21:18:51-05:05","170406021851","449","97c0ec2b-35df-4dff-a42a-13318de38a7a","2e12ecf4-2723-42d9-a7cd-f1e0de937ddb","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Josh Reddick","Lineout","SI","FB","n",,"F","Foul","t","t","f","WTsHakP381M","8355","https://www.youtube.com/watch?v=WTsHakP381M&t=8355","5/4/2017 21:19:20-05:05","170406021921","450","d171f029-4266-4bfe-a515-e7a09b6b7e2d","2e12ecf4-2723-42d9-a7cd-f1e0de937ddb","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Josh Reddick","Lineout","SL","BR","n",,"X","In play, out(s)","t","t","f","WTsHakP381M","8388","https://www.youtube.com/watch?v=WTsHakP381M&t=8388","5/4/2017 21:19:53-05:05","170406021954","451","2e12ecf4-2723-42d9-a7cd-f1e0de937ddb","2e12ecf4-2723-42d9-a7cd-f1e0de937ddb","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Marwin Gonzalez","Single","SL","BR","n",,"B","Ball","t","t","f","WTsHakP381M","8596","https://www.youtube.com/watch?v=WTsHakP381M&t=8596","5/4/2017 21:23:21-05:05","170406022322","460","f1d907db-4259-4428-97e6-9e02a0ae0300","0e955c29-7b71-473d-a14f-836069c88393","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Marwin Gonzalez","Single","FF","FB","n",,"D","In play, no out","t","t","f","WTsHakP381M","8625","https://www.youtube.com/watch?v=WTsHakP381M&t=8625","5/4/2017 21:23:50-05:05","170406022350","461","0e955c29-7b71-473d-a14f-836069c88393","0e955c29-7b71-473d-a14f-836069c88393","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","George Springer","Double","SL","BR","n",,"S","Swinging Strike","t","t","t","WTsHakP381M","8678","https://www.youtube.com/watch?v=WTsHakP381M&t=8678","5/4/2017 21:24:43-05:05","170406022443","467","375e74de-294d-4675-92b2-cf10d32c15d1","1f10fa37-d3b0-4bcb-9c3c-c4300a2ed93c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","George Springer","Double","FF","FB","n",,"E","In play, run(s)","t","t","t","WTsHakP381M","8699","https://www.youtube.com/watch?v=WTsHakP381M&t=8699","5/4/2017 21:25:04-05:05","170406022504","468","1f10fa37-d3b0-4bcb-9c3c-c4300a2ed93c","1f10fa37-d3b0-4bcb-9c3c-c4300a2ed93c","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Alex Bregman","Strikeout","SL","BR","n",,"C","Called Strike","f","t","t","WTsHakP381M","8757","https://www.youtube.com/watch?v=WTsHakP381M&t=8757","5/4/2017 21:26:02-05:05","170406022603","477","fdd00f5a-31d9-4c85-891a-55ee2e975c71","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Alex Bregman","Strikeout","SL","BR","n",,"B","Ball","f","t","t","WTsHakP381M","8778","https://www.youtube.com/watch?v=WTsHakP381M&t=8778","5/4/2017 21:26:23-05:05","170406022624","478","9150deec-972d-4beb-b728-9254b0fa913b","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Alex Bregman","Strikeout","FF","FB","n",,"F","Foul","f","t","t","WTsHakP381M","8800","https://www.youtube.com/watch?v=WTsHakP381M&t=8800","5/4/2017 21:26:45-05:05","170406022645","479","9cccd7bf-886d-4369-ad63-841537afd298","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Alex Bregman","Strikeout","SL","BR","n",,"B","Ball","f","t","t","WTsHakP381M","8830","https://www.youtube.com/watch?v=WTsHakP381M&t=8830","5/4/2017 21:27:15-05:05","170406022715","480","33454d04-b502-4927-904a-927359eafa97","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Alex Bregman","Strikeout","SL","BR","n",,"S","Swinging Strike","f","t","t","WTsHakP381M","8854","https://www.youtube.com/watch?v=WTsHakP381M&t=8854","5/4/2017 21:27:39-05:05","170406022739","481","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","9aaea7c4-7b23-4c2f-a924-7d3e63f814d2","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Jose Altuve","Groundout","FT","FB","n",,"C","Called Strike","f","t","t","WTsHakP381M","8939","https://www.youtube.com/watch?v=WTsHakP381M&t=8939","5/4/2017 21:29:04-05:05","170406022905","486","6db6cda6-2ddc-44ed-a4ea-40a7382cbd7b","0fab979c-e2a5-4c5e-97ed-25a7ef15dd56","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","7","bottom","Jose Altuve","Groundout","SL","BR","n",,"X","In play, out(s)","f","t","t","WTsHakP381M","8959","https://www.youtube.com/watch?v=WTsHakP381M&t=8959","5/4/2017 21:29:24-05:05","170406022925","487","0fab979c-e2a5-4c5e-97ed-25a7ef15dd56","0fab979c-e2a5-4c5e-97ed-25a7ef15dd56","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Correa","Single","SI","FB","n",,"F","Foul","f","f","f","WTsHakP381M","9780","https://www.youtube.com/watch?v=WTsHakP381M&t=9780","5/4/2017 21:43:05-05:05","170406024306","538","48704947-294c-434f-acb4-34e62c95a82c","9d162df2-cc70-4dee-9edb-cd6040c43eb5","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Correa","Single","SL","BR","n",,"B","Ball","f","f","f","WTsHakP381M","9804","https://www.youtube.com/watch?v=WTsHakP381M&t=9804","5/4/2017 21:43:29-05:05","170406024329","539","541ee0ba-cc73-4a1a-8801-ff32b84e140f","9d162df2-cc70-4dee-9edb-cd6040c43eb5","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Correa","Single","SI","FB","n",,"B","Ball","f","f","f","WTsHakP381M","9828","https://www.youtube.com/watch?v=WTsHakP381M&t=9828","5/4/2017 21:43:53-05:05","170406024353","540","ace79a70-83b5-4643-9a83-bf998faefe4c","9d162df2-cc70-4dee-9edb-cd6040c43eb5","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Correa","Single","SI","FB","n",,"D","In play, no out","f","f","f","WTsHakP381M","9863","https://www.youtube.com/watch?v=WTsHakP381M&t=9863","5/4/2017 21:44:28-05:05","170406024429","541","9d162df2-cc70-4dee-9edb-cd6040c43eb5","9d162df2-cc70-4dee-9edb-cd6040c43eb5","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Beltran","Single","SI","FB","y","1B","S","Swinging Strike","t","f","f","WTsHakP381M","9921","https://www.youtube.com/watch?v=WTsHakP381M&t=9921","5/4/2017 21:45:26-05:05","170406024526","545","c840af2e-c971-41cb-8a3f-9e79a592508a","fd91b638-8bd2-4fbd-8498-b96691d92b75","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Beltran","Single","SI","FB","n",,"B","Ball","t","f","f","WTsHakP381M","9944","https://www.youtube.com/watch?v=WTsHakP381M&t=9944","5/4/2017 21:45:49-05:05","170406024549","546","743d7b51-d019-4905-935e-15f961197f49","fd91b638-8bd2-4fbd-8498-b96691d92b75","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Carlos Beltran","Single","SI","FB","n",,"D","In play, no out","t","f","f","WTsHakP381M","9977","https://www.youtube.com/watch?v=WTsHakP381M&t=9977","5/4/2017 21:46:22-05:05","170406024623","547","fd91b638-8bd2-4fbd-8498-b96691d92b75","fd91b638-8bd2-4fbd-8498-b96691d92b75","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Yuli Gurriel","Flyout","SL","BR","n",,"B","Ball","t","t","f","WTsHakP381M","10039","https://www.youtube.com/watch?v=WTsHakP381M&t=10039","5/4/2017 21:47:24-05:05","170406024724","552","994b7996-570d-4d19-86a8-e1504e6b151f","356b0103-f113-4b80-a38d-9e4730384066","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Yuli Gurriel","Flyout","SI","FB","n",,"X","In play, out(s)","t","t","f","WTsHakP381M","10064","https://www.youtube.com/watch?v=WTsHakP381M&t=10064","5/4/2017 21:47:49-05:05","170406024750","553","356b0103-f113-4b80-a38d-9e4730384066","356b0103-f113-4b80-a38d-9e4730384066","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Evan Gattis","Flyout","SL","BR","n",,"X","In play, out(s)","t","t","f","WTsHakP381M","10255","https://www.youtube.com/watch?v=WTsHakP381M&t=10255","5/4/2017 21:51:00-05:05","170406025100","560","a6790d4b-4cf8-413b-9e8b-fd6c65f0cf45","a6790d4b-4cf8-413b-9e8b-fd6c65f0cf45","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","SL","BR","n",,"B","Ball","t","f","t","WTsHakP381M","10348","https://www.youtube.com/watch?v=WTsHakP381M&t=10348","5/4/2017 21:52:33-05:05","170406025233","566","417ef084-d892-4f84-8705-16e1ec774f9b","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","FF","FB","n",,"B","Ball","t","f","t","WTsHakP381M","10369","https://www.youtube.com/watch?v=WTsHakP381M&t=10369","5/4/2017 21:52:54-05:05","170406025254","567","ea44d6ac-7d3a-4373-b0ed-f34ea107b50e","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","SL","BR","n",,"C","Called Strike","t","f","t","WTsHakP381M","10406","https://www.youtube.com/watch?v=WTsHakP381M&t=10406","5/4/2017 21:53:31-05:05","170406025331","568","8dbd4922-0661-499c-ae71-e4bd544e6bb9","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","FF","FB","n",,"S","Swinging Strike","t","f","t","WTsHakP381M","10426","https://www.youtube.com/watch?v=WTsHakP381M&t=10426","5/4/2017 21:53:51-05:05","170406025351","569","d70a9d74-9ef9-4003-8d99-2336eba70f67","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","FT","FB","n",,"F","Foul","t","f","t","WTsHakP381M","10453","https://www.youtube.com/watch?v=WTsHakP381M&t=10453","5/4/2017 21:54:18-05:05","170406025418","570","d9e3b3d8-e94c-4cf4-8a0a-bdcd96a5cd92","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","8","bottom","Josh Reddick","Strikeout","SL","BR","n",,"S","Swinging Strike","t","f","t","WTsHakP381M","10487","https://www.youtube.com/watch?v=WTsHakP381M&t=10487","5/4/2017 21:54:52-05:05","170406025452","571","03490ffd-b66b-4916-8107-f9b403921583","03490ffd-b66b-4916-8107-f9b403921583","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Norichika Aoki","Walk","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","11076","https://www.youtube.com/watch?v=WTsHakP381M&t=11076","5/4/2017 22:04:41-05:05","170406030442","603","3c69ab2d-8d60-40f4-81e5-068b51738b5c","41ca1f01-68d3-4ab6-bb3a-3fdc5e5ab635","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Norichika Aoki","Walk","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","11089","https://www.youtube.com/watch?v=WTsHakP381M&t=11089","5/4/2017 22:04:54-05:05","170406030455","604","5feb1643-1687-4155-b27b-1fea454c3161","41ca1f01-68d3-4ab6-bb3a-3fdc5e5ab635","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Norichika Aoki","Walk","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","11110","https://www.youtube.com/watch?v=WTsHakP381M&t=11110","5/4/2017 22:05:15-05:05","170406030515","605","a9651669-dc23-4473-bddb-5958a8e546ad","41ca1f01-68d3-4ab6-bb3a-3fdc5e5ab635","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Norichika Aoki","Walk","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","11124","https://www.youtube.com/watch?v=WTsHakP381M&t=11124","5/4/2017 22:05:29-05:05","170406030530","606","41ca1f01-68d3-4ab6-bb3a-3fdc5e5ab635","41ca1f01-68d3-4ab6-bb3a-3fdc5e5ab635","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","George Springer","Grounded Into DP","SL","BR","n",,"*B","Ball In Dirt","t","f","f","WTsHakP381M","11167","https://www.youtube.com/watch?v=WTsHakP381M&t=11167","5/4/2017 22:06:12-05:05","170406030612","611","0a467393-5dbc-4e98-bb58-32a903c73e52","277a67b6-226d-4241-9df7-2286943045bc","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","George Springer","Grounded Into DP","SL","BR","n",,"*B","Ball In Dirt","t","f","f","WTsHakP381M","11210","https://www.youtube.com/watch?v=WTsHakP381M&t=11210","5/4/2017 22:06:55-05:05","170406030655","612","cc1d7be1-e5e2-4332-ae78-cae1c2efdea6","277a67b6-226d-4241-9df7-2286943045bc","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","George Springer","Grounded Into DP","FF","FB","n",,"X","In play, out(s)","t","f","f","WTsHakP381M","11291","https://www.youtube.com/watch?v=WTsHakP381M&t=11291","5/4/2017 22:08:16-05:05","170406030816","614","277a67b6-226d-4241-9df7-2286943045bc","277a67b6-226d-4241-9df7-2286943045bc","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Alex Bregman","Field Error","SL","BR","n",,"S","Swinging Strike","f","f","f","WTsHakP381M","11334","https://www.youtube.com/watch?v=WTsHakP381M&t=11334","5/4/2017 22:08:59-05:05","170406030860","619","bbed6198-900e-4054-8405-1ca1f8729811","0d20bcd6-63d1-4dc0-9a74-6c226893eebe","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Alex Bregman","Field Error","SL","BR","n",,"B","Ball","f","f","f","WTsHakP381M","11352","https://www.youtube.com/watch?v=WTsHakP381M&t=11352","5/4/2017 22:09:17-05:05","170406030918","620","c486a8b3-4b3b-4e57-afaa-bea966cf12dd","0d20bcd6-63d1-4dc0-9a74-6c226893eebe","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Alex Bregman","Field Error","FF","FB","n",,"C","Called Strike","f","f","f","WTsHakP381M","11369","https://www.youtube.com/watch?v=WTsHakP381M&t=11369","5/4/2017 22:09:34-05:05","170406030934","621","d7a90d78-3cf1-42fc-8955-35857314c3ac","0d20bcd6-63d1-4dc0-9a74-6c226893eebe","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Alex Bregman","Field Error","SL","BR","n",,"D","In play, no out","f","f","f","WTsHakP381M","11387","https://www.youtube.com/watch?v=WTsHakP381M&t=11387","5/4/2017 22:09:52-05:05","170406030952","622","0d20bcd6-63d1-4dc0-9a74-6c226893eebe","0d20bcd6-63d1-4dc0-9a74-6c226893eebe","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Jose Altuve","Groundout","FF","FB","n",,"F","Foul","f","t","f","WTsHakP381M","11452","https://www.youtube.com/watch?v=WTsHakP381M&t=11452","5/4/2017 22:10:57-05:05","170406031058","627","4e83de7d-e537-4c2e-aade-8b2a4edbbf65","60587424-1f04-4393-a277-15064ae22f4e","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","9","bottom","Jose Altuve","Groundout","SL","BR","n",,"X","In play, out(s)","f","t","f","WTsHakP381M","11478","https://www.youtube.com/watch?v=WTsHakP381M&t=11478","5/4/2017 22:11:23-05:05","170406031124","628","60587424-1f04-4393-a277-15064ae22f4e","60587424-1f04-4393-a277-15064ae22f4e","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Correa","Strikeout","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","12002","https://www.youtube.com/watch?v=WTsHakP381M&t=12002","5/4/2017 22:20:07-05:05","170406032007","656","feb45994-572d-4ebb-b1cd-a96628303fc7","53baa91f-3470-464f-a0f3-f7cd59c843aa","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Correa","Strikeout","SL","BR","n",,"C","Called Strike","f","f","f","WTsHakP381M","12019","https://www.youtube.com/watch?v=WTsHakP381M&t=12019","5/4/2017 22:20:24-05:05","170406032024","657","e61b1d3b-e5fe-4a6a-b508-a6e6af03c009","53baa91f-3470-464f-a0f3-f7cd59c843aa","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Correa","Strikeout","SL","BR","n",,"C","Called Strike","f","f","f","WTsHakP381M","12035","https://www.youtube.com/watch?v=WTsHakP381M&t=12035","5/4/2017 22:20:40-05:05","170406032040","658","0b337398-8825-4f7a-9091-6cf4faae90b0","53baa91f-3470-464f-a0f3-f7cd59c843aa","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Correa","Strikeout","FF","FB","n",,"C","Called Strike","f","f","f","WTsHakP381M","12051","https://www.youtube.com/watch?v=WTsHakP381M&t=12051","5/4/2017 22:20:56-05:05","170406032056","659","53baa91f-3470-464f-a0f3-f7cd59c843aa","53baa91f-3470-464f-a0f3-f7cd59c843aa","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Beltran","Single","FF","FB","n",,"B","Ball","f","f","f","WTsHakP381M","12081","https://www.youtube.com/watch?v=WTsHakP381M&t=12081","5/4/2017 22:21:26-05:05","170406032127","663","1e981e5e-b94d-461d-8d81-a3360a716a60","1d89a1a1-d663-4d7c-9f9b-9bec04e183c0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Beltran","Single","SL","BR","n",,"B","Ball","f","f","f","WTsHakP381M","12094","https://www.youtube.com/watch?v=WTsHakP381M&t=12094","5/4/2017 22:21:39-05:05","170406032139","664","0fcfb18e-5561-4012-af8e-6187020a1952","1d89a1a1-d663-4d7c-9f9b-9bec04e183c0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Beltran","Single","FF","FB","n",,"F","Foul","f","f","f","WTsHakP381M","12108","https://www.youtube.com/watch?v=WTsHakP381M&t=12108","5/4/2017 22:21:53-05:05","170406032154","665","ee37ba49-c0f4-4831-bce1-50e5a8318016","1d89a1a1-d663-4d7c-9f9b-9bec04e183c0","136","117"
"2017_04_05_seamlb_houmlb_1","490133","5/4/2017","SEA","3","5","10","bottom","Carlos Beltran","Single","SL","BR","n",,"F","Foul","f","f","f","WTsHakP381M","12130","https://www.youtube.com/watch?v=WTsHakP381M&t=12130","5/4/2017 22:22:15-05:05","170406032215","666","0b823be7-1ee3-457f-a5ef-16398043df8f","1d89a1a1-d663-4d7c-9f9b-9bec04e183c0","136","117"
